Feature Index,Category,Score,Explanation
2103,Low-level,4,"The tokens related to market and economic instability ('market', 'recession', 'crashed') indicate a specific low-level semantic theme, with minor deviations like the token 'in', suggesting a minor consistency issue but a clear pattern overall."
14921,Undiscernible,1,"The activations do not display a coherent pattern relevant to specific low-level or high-level features. The tokens 'to', 'the', and ',' suggest a lack of meaningful structure, pointing towards random or irrelevant activations."
8614,Undiscernible,1,"The activations show no clear pattern among the tokens, indicating random noise or irrelevant activations."
13082,Low-level,3,"The activation data shows some degree of pattern related to market-related tokens, but there's inconsistency making it not fully clear or focused entirely on a specific theme."
14898,Low-level,3,"The activations suggest an association with economic terms, indicating a low-level feature focused on word-level polysemy, but some inconsistencies prevent a higher score."
9749,Low-level,2,"The tokens like 'crashed', 'economic', and 'recession' suggest a theme related to economic downturns, but the pattern lacks clear structure and consistency, with 'the' and 'leading' being outliers."
770,Low-level,2,"The feature primarily activates around words suggesting events or conditions ('recession', 'crashed'), indicating a low-level pattern related to certain contexts but lacks clear structure without strong word-specificity."
15933,Undiscernible,1,"The activations show no clear pattern or consistent theme among the tokens, indicating a lack of discernible pattern."
12163,Undiscernible,1,"The activation values do not reveal a clear or consistent pattern, indicating random noise or irrelevance."
15891,Undiscernible,1,"The activations show no clear pattern or theme, as the tokens activated are not related by a discernible semantic or structural pattern."
8898,Undiscernible,1,The activations show no clear or consistent pattern as they are distributed across various common words without a discernible theme.
3473,Low-level,3,"The activated tokens relate to financial terms such as 'recession', 'crashed', and 'market', indicating a low-level feature related to word-level polysemy. However, there is some inconsistency with tokens like 'the', thus warranting a score of 3."
14442,Undiscernible,1,The activations show no clear or consistent pattern; activations appear arbitrary with no recognizable theme or structure.
13669,Undiscernible,1,The activations do not show a discernible pattern and appear to be random with no clear theme or structure.
15174,Low-level,3,"The activations suggest a pattern related to word-level polysemy, like 'crashed' and 'global', indicating relevance to certain contexts, but the pattern is unclear and somewhat inconsistent with some tokens."
12402,Low-level,3,"The activations are related to themes like 'economic' and 'crashed', suggesting word-level polysemy. There is a recognizable pattern, but some tokens like 'the' and 'during' show inconsistencies."
12996,Undiscernible,1,"The activation values show no clear pattern or consistency, indicating random noise or irrelevant activations."
7756,Low-level,4,"The tokens activated relate to events or situations typically associated with economic challenges, suggesting a clear pattern around economic situations, albeit with minor inconsistency."
7467,Undiscernible,1,"The activations show no clear pattern, with tokens appearing unrelated, indicating random noise or irrelevant activations."
2716,Undiscernible,1,"The activations lack a clear pattern, with tokens like '8', 'during', 'a', 'global', and 'the' showing random and unrelated associations, indicating noise."
3762,Undiscernible,1,"The activations show no clear or consistent pattern, appearing to be random with no discernible theme across the tokens."
11726,Low-level,3,"The feature shows a moderate association with tokens that may relate to economic downturns or failures, but includes some inconsistencies such as punctuation and number activations, indicating a low-level feature with some noise."
9427,Low-level,3,"The activations are related to words associated with economic downturns, suggesting a theme of economic crisis. However, the pattern is not entirely consistent, as the connection between the tokens is relatively loose."
1835,Undiscernible,1,"The feature activation values show no clear pattern or theme related to low-level or high-level features, indicating random noise or irrelevant activations."
13497,Low-level,2,"The activations suggest a vague theme related to impactful or significant events (e.g., recession, global, crashed) but lack a clear and consistent structure. This represents a low-level association with some thematic consistency."
14024,Undiscernible,2,The activations show a broad theme related to economic terms but lack a clear structure or consistent pattern necessary for a definitive low-level or high-level classification.
4245,Undiscernible,1,"The feature activates across unrelated tokens without a discernible pattern, suggesting random noise or irrelevant activations."
2500,Undiscernible,1,"The tokens activated do not show a discernible or coherent pattern, suggesting noise or irrelevant activations."
14775,Low-level,3,"The activations show a clear focus on words related to impactful events ('crisis', 'crashed') and possibly directional or transitional language ('leading', 'in', 'to'), indicating a consistent theme with minor inconsistencies."
12073,Low-level,3,"The tokens show a theme related to economic contexts, suggesting a low-level feature capturing word-level polysemy, though there are some inconsistencies."
3122,Low-level,3,"The activations are associated with individual words potentially related to economic contexts, such as 'leading', 'market', 'recession', and 'crashed'. This indicates a word-level pattern, though with some inconsistencies due to the presence of 'the'."
2731,Undiscernible,1,"The activations show no clear or consistent pattern among the tokens. The values appear random, suggesting noise rather than a coherent feature."
4465,Low-level,3,"The activations have a clear but modest pattern indicating relevance to economic or financial contexts, showing a consistent theme but with minor inconsistencies."
14373,Undiscernible,1,"The activations do not show a clear pattern or theme, as the tokens are related to different contexts without a consistent theme."
7570,High-level,2,"The tokens indicate a broad theme related to general language structure but do not form a clear, consistent pattern. They suggest some structure, possibly related to common phrasing or conjunctions, but lack strong, coherent thematic elements."
7714,Undiscernible,1,"The activation does not show a clear pattern related to any specific feature type, and it seems randomly distributed across different tokens without a consistent theme."
12379,Low-level,4,"The activations focus on economic terms, indicating a pattern related to financial contexts. There is a clear theme, though minor deviations in specificity of terms exist."
8012,Low-level,3,"The activations are associated with tokens that suggest a theme related to economic downturns, such as 'crashed', 'recession', and 'during', indicating a word-level pattern. However, tokens like 'global' and 'to' show some inconsistency, reducing the monosemanticity score."
5405,Undiscernible,2,"The activations show no clear pattern or theme, and the associations between tokens seem random, lacking a consistent structure."
6650,Undiscernible,1,"The activation values are relatively consistent but do not show a clear, meaningful pattern related to a specific word or concept, indicating random or irrelevant activations."
14454,Low-level,2,"The tokens activated suggest a theme around economic downturns, but the pattern lacks clear structure and consistency. This suggests a broad theme better categorized as low-level due to its focus on specific tokens like 'recession' and 'crashed'."
15020,Undiscernible,1,"The activations are unrelated and show no clear pattern or polysemy, suggesting they are random noise or irrelevant."
8009,Undiscernible,1,"The activations exhibit no clear pattern, as the tokens with high activation do not seem to be related in any meaningful or thematic way."
1395,Undiscernible,1,The activation values show no clear discernible pattern or consistent theme related to low-level or high-level features; activations appear random.
11116,Undiscernible,1,"The activations have no clear or consistent pattern and include common tokens and unrelated items, indicating random noise or irrelevant activations."
12696,Low-level,3,"The tokens show a theme around market activities, with words like 'market', 'during', and 'crashed', indicating a low-level feature focused on economic events, but some tokens like 'the' and '200' are less specific, resulting in some inconsistencies."
9032,Low-level,2,"The tokens with high activation values ('crisis', 'crashed') suggest a theme related to negative events, but the other tokens ('200', 'leading', ',') do not support a clear pattern, indicating a lack of structure."
14259,Undiscernible,1,"The activations do not form a clear pattern related to specific tokens or themes, indicating random noise or irrelevant activations."
11427,Undiscernible,1,"The activations do not reveal any consistent pattern or clear theme associated with a specific context or structure, indicating randomness."
15281,Low-level,3,"The tokens like 'crashed', 'recession', and 'leading' suggest a word-level polysemous pattern related to economic contexts. However, the consistency isn’t strong as it includes common words like 'to' and 'during'."
14649,Undiscernible,2,"The activations do not show a clear pattern related to either low-level or high-level categories; tokens are weakly related, reflecting a broad theme rather than a specific pattern."
11418,Undiscernible,1,"The activation values do not show a clear pattern or theme among the tokens, with common determiners and general words activated similarly, indicative of random noise."
15892,Low-level,3,"The tokens like 'recession', 'market', and 'crashed' suggest a coherent theme related to economic downturns, which could indicate a low-level feature recognizing certain words. However, the token 'during' and the undefined 'Ġ' introduce some inconsistency."
86,Low-level,4,"The feature shows a clear pattern related to word-level semantics concerning economic terms such as 'market', 'recession', and 'crashed', with consistent activations and only minor deviations."
12815,Low-level,4,"The feature consistently activates around economic terms such as 'stock', 'recession', 'leading', 'market', and 'crashed', indicating a clear pattern with a focus on word-level semantics related to economics. The pattern is consistent with only minor variations."
11742,Undiscernible,2,"The activations are on common words without a clear pattern or specific focus, indicating a broad theme that lacks structure."
15939,Undiscernible,1,"The activations do not show a clear pattern or consistent theme with tokens like 'during', 'a', 'to', 'leading', and 'crashed' having similar activation levels, indicating random or irrelevant activations."
8111,Undiscernible,1,"The activations show no clear pattern or association with a specific linguistic feature, as tokens are common and unrelated."
11691,Low-level,3,"The tokens 'crashed', 'economic', and 'market' suggest an economic or financial theme, indicating a pattern around economic contexts, but the inclusion of generic tokens like 'the' and '8' introduces some inconsistency, reducing monosemanticity."
2798,High-level,4,"The activation values show a clear pattern associated with an economic context (e.g., 'recession', 'global market', 'crashed'), suggesting a high-level feature. There is consistency in the tokens related to a specific theme, although there could be one or two deviations not evident from the provided tokens."
15006,Undiscernible,1,"The activations are broad and do not show a consistent thematic pattern, leading to a classification as undiscernible with no discernible pattern noted."
11494,Low-level,4,"The activations show a clear pattern related to words associated with economic themes like 'crashed', 'global', and 'recession', with minor inconsistencies such as 'in'."
529,Undiscernible,1,"The activations do not present any clear or consistent pattern, indicative of random or irrelevant activations across the tokens."
6441,Undiscernible,1,"The feature activation values show no clear pattern, as the tokens activated are seemingly unrelated, indicating random activations."
5507,Low-level,5,"The activations are consistent with a clear pattern focused on economic-related terms, indicating a low-level feature related to economic contexts."
6965,Low-level,3,"The feature shows activation around terms related to economic downturn, like 'crisis', 'recession', and 'crashed', indicating a theme but with some inconsistency as seen with 'leading'."
14540,Low-level,3,"The activations primarily focus on specific words indicative of a context such as 'market', 'during', and 'crashed', suggesting a low-level feature related to word associations. However, there are minor inconsistencies, and the clear pattern is not without deviation, thus receiving a score of 3."
5598,Undiscernible,2,"The tokens have activations that don't form a clear or coherent pattern, suggesting a broad theme but lacking a structured or meaningful pattern."
15536,Low-level,3,"The activations are related to a theme of economic hardship ('crisis', 'recession', 'crashed'), showing a clear pattern. However, the inclusion of 'in' and 'during' indicates some inconsistency in the activation pattern."
6132,Low-level,3,"The activations are related to economic downturn terms such as 'recession', 'crisis', and 'crashed', but 'the' indicates some inconsistency or generality, suggesting a low-level feature with a clear pattern and some inconsistencies."
2702,Low-level,3,"The pattern seems to indicate a focus on individual words that may represent polysemous terms ('recession', 'crashed'). However, there's some inconsistency as other words like 'during', 'the', and 'to' are more function-oriented and don't fit as clearly into a coherent theme."
14721,Undiscernible,1,"The activation values assigned to the tokens do not exhibit a clear or consistent pattern, as the tokens appear unrelated thematically."
13756,Undiscernible,1,"The activations do not show a clear or consistent pattern related to a specific concept or structure. Tokens like 'recession', 'to', and 'crashed' appear random, indicating noise or irrelevant activations."
11440,Low-level,4,"The feature shows a clear pattern with strong activations related to specific contextual words ('market', 'crashed'), suggesting word-level patterns. There are very few deviating examples ('the', 'in'), indicating a mostly consistent pattern with minor exceptions."
15400,Low-level,5,"The tokens activated are all related to economic conditions and market terminology, indicating a clear pattern without deviation, consistent with low-level feature activation."
12372,Undiscernible,2,"The feature does not show a clear pattern of consistently related tokens, with variations in activation not aligning with a discernable theme or structure."
3248,Undiscernible,1,"The activations do not show any consistent pattern, with a mix of unrelated tokens and lack of coherent theme indicating noise or irrelevant activations."
8837,Undiscernible,1,"The activations do not show a clear or consistent pattern indicating a coherent theme or concept. The tokens activated are not strongly related, suggesting noise or irrelevant activations."
2142,Low-level,4,"The activations suggest a pattern related to economic terms and events ('crashed', 'recession', 'leading'), indicating a polysemic word-level feature with consistent activations and minimal deviation."
3110,Low-level,3,"The activations suggest a possible theme related to word-level polysemy with words like 'crashed' and 'market', though some tokens like ',' and 'to' may deviate slightly, indicating a clear but slightly inconsistent pattern."
15902,Undiscernible,1,"The activations appear to be random and lack a coherent pattern or theme, indicating the feature is undiscernible."
3951,Undiscernible,1,The activations do not display a clear or consistent pattern and seem random with no discernible theme.
8645,Undiscernible,1,"The feature does not show a clear pattern; the activations seem random and lack coherence, making it undiscernible."
2754,Low-level,2,"The activations show a broad theme of common low-level words but lack a strong, consistent structure indicating detailed low-level patterns."
3150,Low-level,3,"The activations show a focus on economic terms such as 'economic', 'recession', and 'crisis', indicating a clear but not fully consistent pattern related to economic downturns, with 'the' being an inconsistency."
