Feature Index,Category,Score,Explanation
1934,Undiscernible,1,"The activations show no discernible pattern or consistent theme, indicating random noise or irrelevant activations."
1401,Undiscernible,1,"The activation data shows random tokens with no clear pattern or theme, suggesting random noise rather than a low-level or high-level feature."
1472,Undiscernible,1,"The activation values are close to each other and do not suggest any clear pattern related to a specific category of features, indicating random noise or irrelevant activations."
1932,Undiscernible,1,"The activations show no clear pattern and appear to be random, lacking any structured or thematic consistency."
1894,Undiscernible,1,"The activation values do not show a clear pattern or meaningful association with specific tokens, indicating random noise and lack of discernible structure."
918,Undiscernible,1,"The activations show no clear pattern or structure, with all tokens having similar values except for <|begin_of_text|>, indicating random noise or irrelevant activations."
962,Undiscernible,1,"The activation levels show no discernible pattern and appear random, with common words and standard tokens like '<|begin_of_text|>' having higher activation, indicating noise or irrelevant activations."
1247,Undiscernible,1,"The activations do not demonstrate a clear or consistent pattern, appearing random and lacking a coherent theme."
1426,Undiscernible,1,"The activation values show no clear pattern or consistent thematic relevance among the tokens, indicative of random noise or irrelevant activations."
645,Low-level,3,"The feature shows a generally consistent activation pattern related to word tokens like 'stock' and 'market', indicating a focus on word polysemy rather than long-range patterns or noise. However, minor inconsistencies in activation values slightly detract from a clear pattern."
1532,Undiscernible,1,"The activations show no clear pattern or consistent theme, with varied tokens and low activation values."
1850,Undiscernible,1,"The activations lack a discernible pattern as the tokens appear unrelated and inconsistent, indicating random noise or irrelevant activations."
1270,Undiscernible,1,"The activations are low and do not follow a clear or consistent pattern, suggesting random noise and irrelevance."
1955,Undiscernible,1,"The activation values show no clear pattern or indication of a coherent theme, suggesting random or irrelevant activations."
124,Undiscernible,1,"The activation levels do not show a clear pattern and mainly highlight common tokens, which suggests noise and lack of discernible relevance."
1979,High-level,2,"The tokens activated suggest a broad theme related to economic references, but the lack of clear structure or consistent theme among the activations indicates a high-level feature with insufficient pattern definition."
1126,Undiscernible,1,"The activations show no discernible pattern or theme, as they involve varied and unrelated tokens, suggesting random noise or irrelevant activations."
571,Undiscernible,1,"The activations are scattered across different tokens with no clear pattern or relevance, suggesting randomness or noise in the feature's activations."
1577,Undiscernible,1,"The activated tokens do not exhibit a clear pattern or thematic connection, suggesting random noise or irrelevant activations."
1581,High-level,3,"The activations suggest a clear pattern related to economic terms, indicating a high-level feature focusing on economic context or themes. However, the presence of some inconsistently activated terms, such as 'during' and 'in', signals minor inconsistencies, leading to a score of 3."
1659,High-level,3,"The feature shows a pattern related to economic terms and events (e.g., stock, crisis, crashed), indicating a broad theme related to economic or financial discussions. However, the presence of '8' introduces some inconsistency, preventing a higher score."
1008,Undiscernible,1,The activations appear to be noise as there is no clear pattern or theme connecting the tokens.
1634,Undiscernible,1,"The activations do not show a clear pattern, as the tokens activated are semantically unrelated, lacking consistent theme or structure."
347,Low-level,3,"The activations are related to specific tokens like 'economic', 'crashed', and 'stock', suggesting a focus on related concepts which aligns with low-level features. However, the presence of the 'begin_of_text' token with high activation introduces some inconsistency, reducing the score to 3."
1123,Undiscernible,1,"The activations are very low across common tokens and show no clear pattern, suggesting random noise or irrelevance."
13,Undiscernible,1,"The activations correspond to seemingly unrelated tokens without a clear pattern, suggesting random noise."
1218,Undiscernible,1,"The activation data shows no clear, consistent pattern, indicating random noise or irrelevant activations."
1744,Undiscernible,1,"The activations do not present a discernible pattern, with the highest activation on a non-informative token '<|begin_of_text|>' and very low values on common tokens, indicating random or irrelevant activations."
1858,Undiscernible,1,"The activation values are low and the tokens activated do not show a clear pattern or theme. The activations appear random and lack a consistent structure, characteristic of undiscernible features."
810,Undiscernible,1,"The activation pattern does not show a clear or consistent focus around a detectable concept, with seemingly random activations across common tokens."
1534,Undiscernible,1,"The activations do not display a clear or consistent pattern, as the tokens activated appear random and do not tie to a specific theme or structure."
346,Undiscernible,1,"The activations show no clear pattern or thematic relevance, suggesting random noise or irrelevant activations."
936,Undiscernible,1,"The activations indicate no clear pattern or thematic structure, as the tokens lack contextual coherence and appear random."
768,Undiscernible,1,"There is no discernible pattern in the feature activations, as the tokens activated do not align with a specific low-level or high-level concept and resemble random noise."
100,Undiscernible,2,"The activations lack a clear pattern, with tokens seemingly unrelated, suggesting random noise or irrelevant features."
1000,Low-level,2,"The tokens reflect a broad theme of financial contexts (such as stocks, numerical values suggesting prices or indices) but lack a clear pattern or structure. The activations show some relevance to a financial theme, which aligns with low-level polysemy, but the pattern is not strong or consistent enough."
697,Undiscernible,1,"The activations show no clear pattern related to meaningful linguistic structures and appear random, indicating no discernible relevance to any specific feature."
196,Undiscernible,1,"The activations show no clear pattern, with random, low-level activations across common tokens, indicating irrelevant or noise-type activations."
1445,Undiscernible,1,"The activations don't show a clear pattern or specific theme, indicating randomness."
1316,Undiscernible,1,"The activations are almost uniform across generic tokens, indicating no discernible pattern."
1667,Undiscernible,1,"The activations show no clear pattern or theme, with a mix of common tokens and no structuring indicating a coherent feature."
1390,Undiscernible,1,"The tokens activated do not reveal a clear pattern or theme, as they are a mix of unrelated words and tokens, with the highest activation on a special token (<|begin_of_text|>), indicating noise and randomness."
1098,Undiscernible,1,"The activations are spread across different types of tokens with no clear pattern or theme, indicating random noise or irrelevant activations."
345,Undiscernible,1,"The activations show no clear pattern or theme, with tokens that do not relate meaningfully to each other, suggesting random noise."
1576,Undiscernible,1,"The feature activations appear random and lack a clear pattern, suggesting that the feature is undiscernible with no discernible theme."
337,Undiscernible,1,"The tokens show no clear pattern or theme, indicating random or irrelevant activations."
900,Low-level,4,"The tokens 'economic', 'crisis', 'market', and 'during' suggest a pattern related to economic concepts, showing a consistent theme with only minor inconsistency ('8')."
1447,Undiscernible,1,"The provided token activation values are very close to each other with no clear pattern or meaningful clustering, indicating random noise or irrelevant activations."
978,Undiscernible,1,"The activation values do not show a clear or consistent pattern, and the highest activation is on a special token indicating randomness or noise."
1284,Undiscernible,1,"The activations do not show any discernible pattern and seem random, with no clear theme or structure."
931,Undiscernible,1,"The activations show no clear pattern or consistent association with specific types of tokens, suggesting random noise or irrelevant activations."
349,Undiscernible,1,The activation values for the tokens show no clear or meaningful pattern indicative of a specific feature. The activation on <|begin_of_text|> is higher than others but does not suggest a coherent theme across tokens.
1881,Undiscernible,1,"The activation values are very close to each other, indicating no clear pattern or theme. The tokens do not suggest a coherent concept or pattern, resembling random noise."
1618,Undiscernible,1,"The activations show no clear pattern or consistent theme, suggesting random noise or irrelevant activations."
1465,Undiscernible,1,"The activation data lacks a discernible pattern or structure, as the tokens do not exhibit any consistent theme or clear relationship to a particular feature category."
1102,Undiscernible,1,"The activations show no clear pattern, as the tokens do not share a consistent theme or context, indicating random noise."
250,Undiscernible,1,"The tokens activated do not show any clear pattern indicative of a linguistic feature; activations are on generic tokens or symbols, suggesting random noise without discernible relevance."
2004,Undiscernible,1,"The feature shows no discernible pattern in activation across tokens and appears random, indicating undiscernible characteristics."
288,Undiscernible,1,"The activation values are very close and do not show a discernible pattern related to meaningful tokens, suggesting randomness or noise."
894,Undiscernible,1,"The activations show no clear pattern or thematic structure, as seen in the random assortment of tokens and their low activation values, indicating noise rather than meaningful feature activation."
1279,Undiscernible,1,"The feature activation data shows no clear pattern or theme, with seemingly random activations across tokens, indicative of noise without discernible relevance."
830,Undiscernible,1,"The activations are distributed across very common tokens with no clear pattern or theme, indicating random noise or irrelevant activations."
456,Undiscernible,1,"The activation values show a lack of clear pattern and consistency. The highest activation is on a non-meaningful token, and other activations are low and tied to unrelated tokens, indicating random noise."
1083,Undiscernible,1,"The activations on tokens 'Ġ', '8', 'Ġcrisis', '.', and '<|begin_of_text|>' show no clear pattern or thematic consistency, indicating this feature is likely random noise or irrelevant activations."
1511,Undiscernible,1,"The activation values do not show a clear or consistent pattern associated with any specific concept. The tokens activated appear random and unrelated, indicating noise rather than a discernible feature."
1590,Undiscernible,1,"The activation values do not present a consistent or clear pattern associated with a specific linguistic feature, indicating noise and random activations."
1503,Undiscernible,1,The activations are dominated by a single token suggesting an undiscernible pattern with irrelevant activations.
1314,Undiscernible,1,"The activations show no discernible pattern and appear to be random noise, as the token with the highest activation is <|begin_of_text|>, which is not semantically meaningful in typical contexts."
735,Undiscernible,2,"The activations show a broad theme related to economic terminology, but there is a lack of consistent structure and the activation of <|begin_of_text|> is notably disparate."
1002,Undiscernible,1,"The activation values of the tokens do not show a discernible pattern or consistent theme, with a significant deviation in activation value for the special token <|begin_of_text|>."
2037,Undiscernible,1,"The activations present no discernible pattern or consistent relevance, indicating randomness and lack of clear structure."
1619,Undiscernible,1,"The given activations show no clear pattern or consistent theme related to a specific feature, with both negative and very high positive activations that do not align with a discernible or structured concept."
762,Undiscernible,1,"The feature shows a high activation for a special token <|begin_of_text|> and low, similar activations for regular tokens with no clear pattern, indicating randomness or irrelevance."
1703,Undiscernible,1,"The feature activation data shows no clear pattern, with random activations and an extraordinarily high activation for <|begin_of_text|>, indicating noise rather than a meaningful pattern."
