Feature Index,Category,Score,Explanation
91,Low-level,4,"The activations are related to a thematic context of economic events ('global', 'crisis', 'recession') with a clear pattern, though 'The' is a notable deviation."
586,Undiscernible,1,"The tokens activated show no discernible pattern or thematic consistency, indicating random or irrelevant activations."
268,Low-level,3,"The feature activates around tokens related to economic downturns like 'crashed', 'crisis', and 'recession', indicating some recognition of semantically similar low-level concepts. However, the inclusion of 'The' as the highest activation token introduces inconsistency, reducing the monosemanticity score."
751,Undiscernible,1,"The feature activations are random and do not exhibit a discernible pattern, indicative of noise."
0,Undiscernible,1,"The activations are spread across generic, commonly used tokens without any clear pattern or specific theme indicating relevant word-level polysemy or long-range patterns."
393,Undiscernible,1,"The feature lacks a clear pattern, with tokens having similar activation levels and no strong thematic or structural connection."
306,Low-level,3,"The activations show a stronger relevance to individual words like 'crashed' and 'The', suggesting a focus on specific terms. The pattern indicates some word-level polysemy characteristics but with noticeable inconsistencies in activation strengths."
580,Low-level,2,"The activations correspond to tokens that may suggest a theme around significant global events, such as the 2008 crisis; however, the tokens also lack a clear structural pattern, indicating a general theme but with insufficient consistency for a strong classification."
442,Undiscernible,1,"The activations are scattered without a clear pattern, as the tokens range from specific terms like '2008' and 'recession' to a generic token 'The', indicating noise or irrelevant activations."
18,Undiscernible,1,"The activations show no clear or consistent pattern linked by a specific theme, indicating a lack of discernible features."
444,Undiscernible,1,"The activations do not show a clear pattern; tokens such as 'during', '.', 'crashed', 'stock', and 'leading' seem unrelated, indicating random noise."
173,Low-level,3,"The tokens related to financial downturns suggest a theme of economic instability, indicative of a low-level feature related to word-specific usage. However, 'The' being highly activated introduces inconsistency, thereby reducing the score."
66,Undiscernible,1,"The activations are inconsistent and lack a discernible pattern, with high activation on a common word ('The') suggesting random or irrelevant activations."
551,Undiscernible,1,"The activations across different tokens do not reveal a consistent or clear pattern, with non-related tokens receiving high activation values, indicating random noise or irrelevant activations."
753,Undiscernible,1,"The activations show no discernible pattern or thematic consistency, indicating random noise."
617,Low-level,3,"The activations suggest an overall focus on words related to markets and stocks, but the inclusion of 'The' with a high activation score introduces inconsistency, indicating the pattern is clear but with some irregularities."
376,Undiscernible,1,"The activations show no clear pattern or consistent theme, indicating likely random noise or irrelevant activations."
764,Undiscernible,1,"The activations are on common tokens without a clear or consistent pattern, indicating noise or irrelevant activations."
350,Undiscernible,1,"The activation values of the tokens lack a clear pattern or consistent theme, suggesting random activations without discernible relevance."
151,Low-level,4,"The activations are centered around economic terms, indicating a low-level feature focused on financial vocabulary. There is one deviation with 'The', suggesting a mainly consistent pattern with minor inconsistencies."
21,Low-level,3,"The activations relate to specific terms ('global', 'stock', 'recession') that suggest a low-level pattern relating to economic terms, but 'The' as a highly activated token introduces some inconsistency."
352,Undiscernible,1,"The activations do not follow a clear or consistent pattern related to one another, suggesting randomness or noise rather than a coherent feature."
231,Undiscernible,1,"The activations show no clear pattern, with varied token associations and no consistent theme, indicating random noise or irrelevant activations."
174,Undiscernible,1,"The tokens activated do not show a clear or coherent pattern and the activation values are relatively low and inconsistent, indicating lack of structured relevance to a specific feature."
434,Undiscernible,1,"The activations do not show a clear or consistent pattern related to a specific concept or theme, suggesting random noise and irrelevant activations."
338,Low-level,2,"The tokens 'crashed' and 'during' suggest a possible theme related to events or actions, but overall the pattern lacks coherence and only somewhat suggests a low-level feature related to polysemy."
222,Low-level,2,"The activations suggest a theme around economic terms ('crisis', 'stock', 'recession', '2008'), indicating a potential low-level feature around specific subtopics. The presence of 'The' with the highest activation suggests inconsistency and lack of clear structure."
682,Undiscernible,1,The activation values do not reveal a clear or consistent pattern; the tokens are common words and numbers with no apparent connection or meaningful association.
563,Undiscernible,1,The activations are scattered with no clear pattern or predominant theme indicating random noise.
123,Undiscernible,1,"The activation levels do not show a consistent pattern or theme. The feature seems to activate tokens that are unrelated, suggesting randomness."
752,Undiscernible,1,"The tokens activated do not display a clear or consistent pattern, resembling random noise rather than a specific low-level or high-level feature."
51,Undiscernible,2,"The token with the highest activation is 'The', which suggests no clear pattern or thematic relevance. The remaining tokens ('crashed', 'market', 'crisis', 'stock') activate at lower levels and are related to a broad theme of financial disruptions, but the presence of 'The' lacks structure, pointing to randomness."
263,Undiscernible,1,"The activations do not demonstrate a discernible pattern and appear random with small differences between the token values, suggesting noise rather than a structured feature."
590,Undiscernible,1,"The activation values show no clear pattern or consistent theme, suggesting random noise."
466,Undiscernible,1,"The activations are associated with common tokens without a clear pattern or theme, suggesting noise or irrelevant activations."
42,Undiscernible,1,"The activation values show no clear pattern; the highest activation is for a common determiner 'The', indicating noise and lack of feature coherence."
454,Undiscernible,2,"The activations show a loose theme related to economic downturns, but the structure is not clear and includes common tokens like 'The'."
188,Undiscernible,1,"The activation values show no discernible pattern and appear random, making it undiscernible."
607,Undiscernible,1,"The tokens activated show no consistent pattern or clear theme, indicating random or irrelevant activations."
47,Undiscernible,1,"The activations are relatively low and do not exhibit a consistent or clear pattern across the tokens, suggesting random or irrelevant activations with no discernible theme."
534,Low-level,3,"The activation data shows a pattern focusing on specific tokens likely related to events or states, suggesting a low-level feature like word-level polysemy. However, there are inconsistency issues with mixed token relevance."
70,Low-level,2,"The feature appears to target economic-related terms with some relevance to negative events, like 'crisis' and 'recession', indicating a broad theme. However, the activation of the token 'The' suggests a lack of clear structure, reducing the consistency score."
86,Undiscernible,2,"The activations show a broad theme related to economic contexts, but the high activation for 'The' indicates a lack of structure and consistency, making the pattern unclear."
408,Undiscernible,1,"There is no discernible pattern among the activated tokens. Activations appear to be random, with significant activation on irrelevant token 'The'."
638,Low-level,3,"The feature activates mostly around words that could be related in a context of events or actions, like 'during', 'crisis', 'crashed', but there is some inconsistency with tokens like 'to' and 'The', which are function words and do not clearly fit a specific pattern."
496,Undiscernible,1,"The feature shows no consistent or discernible pattern across the activated tokens, suggesting random noise or irrelevant activations."
724,Low-level,3,"The feature seems to be related to economic terms or contexts, with activations on tokens like 'recession', 'stock', and 'crashed'. However, the inclusion of generic tokens like 'to' and 'The' indicates some inconsistencies, preventing a higher score."
377,Undiscernible,1,"There is no clear discernible pattern or theme in the activations, suggesting random or irrelevant activations."
112,Undiscernible,1,"The activations do not show a clear pattern or theme, with 'The' having an unusually high activation compared to other tokens, indicating no discernible pattern."
229,Undiscernible,1,The activations show no discernible pattern or consistent theme across the tokens.
715,Undiscernible,1,"The activations do not show a clear pattern related to low-level or high-level features, appearing more like random noise with minimal association among high or consistent activations."
55,Low-level,3,"The tokens activated are related to economic downturns, suggesting a theme around financial crises. However, 'The' as a highly activated token introduces significant inconsistency, indicating some noise."
762,Undiscernible,2,The feature shows a broad theme related to economic terms but lacks a clear structure or consistent high activations across more specific tokens.
378,Undiscernible,1,"The activations show no clear pattern or thematic consistency, with only 'The' showing an unusually high value, but no coherent context or long-range patterns are evident."
542,Undiscernible,1,"The activation values do not show a clear pattern or theme, indicating noise or irrelevant activations."
36,Undiscernible,1,"The activation values show no clear or consistent pattern related to a specific theme, indicating random noise or irrelevant activations."
430,Undiscernible,1,"The activation values do not show a clear pattern related to specific tokens or concepts. The tokens appear random and lack coherence, indicating noise or irrelevant activations."
362,Undiscernible,1,"The tokens activated lack a consistent theme or clear pattern, indicating randomness and irrelevance, fitting the undiscernible category."
449,Undiscernible,1,"The activations are applied to a random assortment of tokens without a clear thematic pattern or consistency, indicating noise."
207,Undiscernible,1,"The feature does not show a clear pattern as the tokens have no strong thematic connection, with 'The' having an unusually high activation, suggesting random activations."
679,Low-level,3,"The feature is classified as low-level as it picks up on tokens related to a general theme of financial downturn or events ('crashed', 'recession', 'stock'), but also activates on common words like 'The', indicating some inconsistency in focus."
102,Undiscernible,1,The activations lack a discernible pattern and appear to be random or irrelevant.
440,Undiscernible,1,"The activation values do not show a clear pattern or thematic consistency, suggestive of random noise or irrelevant activations."
459,Undiscernible,1,"The activations across the tokens do not show a clear pattern related to a specific low-level or high-level feature. The token 'The' has an unusually high activation, suggesting noise, and the remaining tokens seem related to economic topics but lack consistency in their activations."
756,Undiscernible,1,"The activations appear random and lack a discernible pattern, suggesting the feature does not clearly represent a consistent or meaningful theme."
481,Low-level,3,"The tokens 'recession', 'stock', '2008', and 'crashed' suggest an economic or financial context, indicating a clear overall theme which is low-level in nature, but with some inconsistencies, demonstrated by 'The' having a very high activation and not fitting the theme clearly."
447,Undiscernible,1,"The tokens activated are not consistent with a clear pattern, showing random and irrelevant activations."
