Feature Index,Category,Score,Explanation
1261,Undiscernible,1,"The activations are low and lack a clear pattern or thematic association, indicating random noise or irrelevant activations."
912,Undiscernible,1,"The activation values do not exhibit a clear pattern or theme, and the tokens seem randomly activated with no discernible consistency, suggesting noise or irrelevant activations."
1496,Low-level,3,"The feature tends to activate around specific word-level contexts like 'crisis', 'crashed', and 'economic', indicating a theme related to polysemy or semantic similarity. However, the presence of tokens like '8' and 'The' suggests some inconsistencies in activation, reducing the score."
586,Low-level,4,"The tokens 'market', 'economic', and 'crisis' suggest a pattern related to economic terms, indicative of low-level feature activation. 'Crashed' is contextually associated with an economic downturn, further supporting a clear pattern with slight deviations due to '8'."
553,Low-level,4,"The feature activates strongly with tokens related to economic downturns, indicating a clear pattern with a potential theme of 'financial instability'. There is one minor inconsistency with the token '8'."
846,Low-level,3,"The activation values suggest a pattern related to economic and numerical terms, indicating a low-level feature focusing on specific word-level semantic domains. However, the presence of generic tokens like '8' and '200' introduces some inconsistencies."
30,Undiscernible,1,"The activation values do not show a clear or consistent pattern among the tokens. The tokens activated seem random and unrelated, indicating noise."
772,Undiscernible,1,"There is no discernible pattern in the tokens' activations; they appear random and unrelated, suggesting noise."
603,Low-level,3,"The activations are related to individual words or concepts ('economic', 'stock'), indicating word-level polysemy, typical of low-level features. However, there are some inconsistencies in the pattern, such as the activation for '8'."
1053,Undiscernible,1,"The activations are associated with semantically unrelated tokens such as 'during', 'crashed', 'stock', 'economic', and '8', showing no clear or consistent pattern."
1685,Low-level,3,"The feature seems to focus on words related to financial downturns (e.g., 'stock', 'crisis', 'crashed', 'economic') with an outlier ('8'), indicating a clear overall pattern with some inconsistencies."
1065,Undiscernible,1,"The activation values are closely similar and associated with varied, unrelated tokens, indicating no discernible pattern."
1314,Undiscernible,1,"The activation values are very close to zero and exhibit no discernible pattern, suggesting random noise or irrelevant activations."
837,Low-level,3,"The activation values suggest a consistent theme related to economic terms, indicating word-level polysemy. While there is a clear pattern, some inconsistencies are present due to the inclusion of unrelated tokens like '8'."
1659,Undiscernible,1,"The activations across the tokens ('8', 'stock', '200', 'crashed', 'economic') show no discernible pattern or theme, appearing random and unrelated."
34,Undiscernible,1,"The activations do not exhibit a clear pattern or thematic coherence, suggesting random or irrelevant activations."
456,Undiscernible,1,"The activations do not show a clear or consistent pattern, as tokens seem loosely associated and include elements like punctuation and special start-of-text tokens."
602,Low-level,3,"The tokens activated are related to financial terms, suggesting some thematic consistency, but not strong enough to be a clear pattern without inconsistencies."
1933,Undiscernible,2,"The activations show a mix of economic-related terms alongside numbers with minor activation differences, indicating a broad theme but lacking a structured pattern characteristic of low-level or high-level features."
756,Undiscernible,1,"The provided activations do not show a clear or consistent pattern among the tokens, leading to the classification as undiscernible. The activation values are low and do not point to a specific semantic or syntactic theme."
251,Low-level,3,"The activation data shows a focus on terms like 'economic' and 'crashed' which suggest a word-level pattern, but there are also tokens like numbers and a beginning of text marker causing some inconsistencies."
1094,Low-level,2,"The tokens show a loose theme related to economic contexts, like 'crisis' and 'economic', but lack a clear, consistent pattern."
938,Undiscernible,1,The activations do not indicate any clear pattern or consistent theme; the words are loosely related and resemble noise.
1877,Undiscernible,1,"The activations do not display a clear pattern or consistent theme, resembling random noise without obvious relevance to any specific feature."
729,Undiscernible,1,"The activations appear random and lack a cohesive pattern, suggesting they are noise."
1000,Low-level,3,"The feature shows activation across tokens related to economic contexts, though there are inconsistencies, indicating a pattern with some noise."
1634,Low-level,3,"The activations show a general pattern focusing on financial or economic terms like 'crisis', 'crashed', 'stock', and 'economic', suggesting relevance to a broad theme of financial-related polysemy. However, the presence of the seemingly unrelated token '8' indicates some inconsistency, lowering the overall score."
419,Undiscernible,1,"The activations do not show a clear pattern or thematic consistency, indicating random noise or irrelevant activations."
1127,Undiscernible,1,"The activations do not form a clear or consistent pattern related to any specific concept or theme, suggesting random noise or irrelevant activations."
1744,Undiscernible,1,"The activations among the tokens show no consistent pattern or clear association with a specific concept or theme, suggesting random noise."
1387,Undiscernible,1,"The feature shows no clear pattern as the activations are related to different, seemingly unrelated tokens, making the activations appear random."
1060,High-level,3,"The tokens 'stock', 'economic', and 'crashed' suggest a theme related to market conditions or financial events, indicating a pattern of long-range association, although inconsistencies mean it is not entirely clear or structured."
267,Undiscernible,1,"The activation data lacks a clear, consistent pattern among the tokens, indicating random noise and irrelevant activations."
1407,Low-level,2,"The feature activation data shows slight connections to economic contexts, such as 'stock' and 'economic', but lacks a consistent structure or pattern, reflecting a broad theme without clear specificity."
1254,Low-level,3,"The activations suggest a focus on economic-related terms, indicating a theme but with some inconsistency in token relevance, hence categorized as low-level with some inconsistencies."
1791,Low-level,4,"The feature shows activation on tokens related to economic scenarios and crises, indicating a pattern of word-level polysemy related to economic downturns. There is one potentially deviating example ('8') which slightly reduces the score."
749,Low-level,4,"The activations mainly relate to economic or financial terms, suggesting a word-level polysemy feature centered around economic events with some minor deviations."
862,Undiscernible,1,"The activations do not seem to follow a coherent or discernible pattern associated with specific tokens, indicating randomness or noise."
1445,Low-level,3,"The activated tokens like 'crashed', 'economic', and 'stock' suggest a low-level feature focusing on financial contexts, though it exhibits some inconsistencies with tokens like 'during' and '8'."
1666,Low-level,2,"The feature activates on tokens related to economic topics, indicating a broad theme, but lacks a clear structure or consistent pattern needed for a higher score."
1887,Low-level,3,"The activations show some pattern related to economic and financial terms ('crashed', 'stock', 'economic'), indicating a low-level word association. However, the pattern isn't perfectly consistent with the presence of uncharacteristic tokens like '8' and 'The', leading to a score of 3."
1181,Low-level,3,"The activations show a connection to words that could be related to economic or problematic events ('crisis', 'economic', 'crashed'), indicating a theme. However, the pattern is not very strong and shows some inconsistencies with tokens like '8' and 'during'."
856,Low-level,3,"The activations center around common terms related to quantification and measurement ('economic', 'stock', numbers), indicating a potential focus on word-level polysemy related to finance or quantification. There is a pattern but with some inconsistencies due to the inclusion of non-specific tokens like 'The'."
884,Low-level,3,"The feature shows a pattern related to economic terms but with some inconsistencies, given the presence of non-related tokens like '8' and '200'."
1932,Undiscernible,1,"The activations are on a variety of tokens with no clear pattern or theme, suggesting random noise."
1819,Undiscernible,1,"The activations across the tokens 'during', 'stock', 'The', '8', and 'economic' seem random without any clear pattern, indicating noise and irrelevance."
779,Low-level,3,"The activations suggest a focus on economic or financial terms, which implies word-level polysemy, but there is some inconsistency in the tokens activated, limiting the strength of the pattern."
519,Low-level,3,"The feature shows a focus on specific finance-related terms ('market', 'stock', 'crisis', 'economic'), indicating a word-level pattern with some inconsistency due to the inclusion of the token '8'."
1812,Low-level,3,"The tokens activated (e.g., 'crashed', 'stock', 'economic') suggest a theme related to financial or economic contexts, showing a clear pattern, but the presence of a common word like 'The' and a numeral like '8' indicate some inconsistencies."
904,Low-level,4,"The activations are focused on specific terms related to economic contexts, indicating a pattern. However, the presence of the token '8' as a deviation slightly reduces consistency."
1923,Low-level,3,"The activations show some consistency around economic themes but include deviations. Tokens like 'stock' and 'economic' suggest a focus on finance-related items typical of low-level features, though with some irregularities."
788,Undiscernible,1,"The activations show no clear pattern or consistency related to a specific theme or long-range pattern, indicating randomness or noise."
1291,Undiscernible,1,"The tokens activated do not display a clear, consistent pattern or theme, suggesting the feature may be random noise or irrelevant."
1749,Low-level,4,"The activations are focused on economically related terms, indicating a polysemous feature with a clear pattern and one or two possible deviating examples."
735,Undiscernible,1,"The activation values show no discernible pattern or clear feature association, suggesting random noise."
390,Undiscernible,1,"The activation data shows no discernible pattern or theme that aligns clearly with either low-level or high-level features, and instead appears to be random noise with the activation across unrelated tokens."
1002,Undiscernible,1,"The tokens activated show no clear or coherent pattern, indicating random noise or irrelevant activations."
1280,Undiscernible,1,"The activations do not show a clear pattern associated with a specific low-level word or high-level long-range structure, indicating random noise or irrelevant activations."
1503,Undiscernible,1,"The activations don't show a clear pattern as they include common words and special tokens, indicating noise or randomness rather than a discernible low-level or high-level feature."
1619,Undiscernible,1,"The activation data does not show any consistent pattern or clear theme among the tokens, with a significant deviation in activation value for '<|begin_of_text|>'. This suggests noise rather than meaningful feature activation."
762,Undiscernible,1,"The activation levels do not follow a discernible pattern and are dominated by a high activation on the <|begin_of_text|> token, which suggests noise or irrelevant activation."
26,Low-level,3,"The activations focus on economic-related terms with some consistency, indicating a low-level feature capturing certain word-level polysemy. However, the pattern has some inconsistencies and lacks strong structure."
2037,Undiscernible,1,"The activation values for the tokens do not show a clear or consistent pattern, as the activations seem random without meaningful association to a specific theme or structure."
1618,Undiscernible,1,"The activations do not show a clear or consistent pattern, as tokens like 'economic', '200', '8', and 'The' have varied associations, and the strong activation on '<|begin_of_text|>' suggests random noise or initialization artifact."
1703,Undiscernible,1,"The activation values do not show a consistent pattern across the given tokens, indicating no clear associative structure."
